		Cohort 1	Cohort 2	Cohort 3	Cohort 4	Cohort 5	Cohort 6	Cohort 7	Cohort 8	Cohort 9	Cohort 10	Cohort 11	Cohort 12	Cohort 13	Cohort 14	Cohort 15	Cohort 16	Cohort 17	Cohort 18	Cohort 19	Cohort 20	Cohort 21			Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	
186																							pruritus generalised	25,185	6.03080E-02	8.06686E-20	1.46685E-02	4.20799E-274	2.33994E-07	1.04061E-240	2.64760E-22	1.55174E-23	3.30405E-03		2.50283E-01	1.73659E-01	1.48441E-01	2.60506E-02	2.58215E-01	4.35673E-11	1.87111E-09	2.56425E-02	1.32614E-02	3.83359E-05	5.77421E-02	1.07458E-01	4.66904E-19	1.72752E-02	3.14131E-272	6.19662E-07	6.59756E-239	1.69462E-21	1.03678E-22	4.62754E-03		2.60230E-01	1.83844E-01	1.56514E-01	2.82339E-02	2.69480E-01	1.58262E-10	6.01797E-09	2.78799E-02	1.58272E-02	7.74408E-05	5.82502E-02	29	315	15	966	283	686	167	242	89		39	49	57	1	31	177	26	158	71	80	3	1.389	3.440	3.957	7.864	2.720	9.596	4.622	1.105	2.721		2.383	1.610	1.617	0.312	1.581	3.366	0.724	2.363	1.478	1.276	6.803	0.704	1.754	2.008	4.108	1.384	4.976	2.353	0.556	1.381		1.209	0.816	0.820	0.158	0.802	1.712	0.367	1.200	0.749	0.646	3.451	-0.505	0.803	1.005	1.996	0.464	2.283	1.229	-0.835	0.465		0.273	-0.292	-0.286	-2.659	-0.318	0.772	-1.445	0.262	-0.416	-0.628	1.787	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
187	1											darunavir											pancreatitis acute	17,068	1.61387E-34	1.00000E00	8.24466E-01	7.64801E-55	1.23250E-66	1.18989E-05	7.32914E-50	1.64936E-35	2.02840E-09	7.66769E-02	2.12700E-15	2.85191E-15	1.03985E-02	1.90500E-21	6.20778E-02	3.29670E-03	1.46106E-06	2.19437E-57	2.96719E-11	5.15166E-19	1.18277E-01	1.51853E-33	1.00000E00	8.42289E-01	1.07282E-53	2.07548E-65	2.58670E-05	9.41860E-49	1.59174E-34	6.50700E-09	7.88704E-02	9.99251E-15	1.33012E-14	1.28023E-02	1.18080E-20	6.62221E-02	4.61881E-03	3.53951E-06	3.22580E-56	1.08885E-10	2.87838E-18	1.19143E-01	114	122	4	399	385	141	183	108	10	5	68	100	30	36	36	96	18	277	124	177	2	5.462	1.332	1.055	3.248	3.701	1.972	5.065	0.493	0.306	2.983	4.154	3.286	0.851	11.236	1.836	1.826	0.501	4.143	2.581	2.823	4.535	4.109	0.997	0.790	2.465	2.811	1.480	3.821	0.365	0.228	2.233	3.118	2.468	0.636	8.425	1.375	1.368	0.375	3.136	1.939	2.125	3.395	2.031	-0.004	-0.341	1.282	1.470	0.562	1.922	-1.438	-2.128	1.159	1.637	1.298	-0.650	3.072	0.459	0.450	-1.414	1.633	0.950	1.079	1.763	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
188	8		hydroxychloroquine	chloroquine	ribavirin	methylprednisolone						darunavir			saquinavir	oseltamivir			ritonavir				erythema	120,292	7.21656E-22	2.25775E-62	2.42613E-10	3.57412E-01	1.09808E-315	3.83059E-08	2.82452E-31	3.30486E-138	1.23604E-19	2.55868E-01	2.09127E-01	1.86561E-14	1.37883E-10	5.62875E-11	7.95536E-01	2.86195E-40	6.22316E-01	2.93952E-32	2.51340E-36	4.83535E-45	3.18562E-01	4.54576E-21	3.57631E-61	8.34999E-10	4.28220E-01	9.64811E-314	1.09838E-07	2.41963E-30	1.14091E-136	7.10277E-19	2.60321E-01	2.18173E-01	8.32640E-14	4.84186E-10	2.02837E-10	8.05997E-01	3.07257E-39	6.31559E-01	2.59194E-31	2.46489E-35	5.70034E-44	3.19967E-01	78	1,390	79	1,125	2,370	536	574	1,045	479	11	138	167	222	2	188	816	347	358	213	284	6	3.737	15.181	20.839	9.159	22.781	7.498	15.887	4.772	14.642	6.563	8.431	5.487	6.299	0.624	9.590	15.517	9.664	5.355	4.434	4.530	13.605	0.396	1.619	2.214	0.972	2.448	0.795	1.690	0.502	1.557	0.697	0.895	0.582	0.668	0.066	1.018	1.652	1.026	0.567	0.470	0.480	1.445	-1.333	0.689	1.146	-0.040	1.275	-0.329	0.755	-0.981	0.637	-0.521	-0.160	-0.779	-0.580	-3.915	0.026	0.721	0.037	-0.814	-1.087	-1.056	0.531	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
189	10					methylprednisolone		peginterferon alfa-2b	interferon beta-1a	interferon beta-1b		darunavir			saquinavir			thalidomide	ritonavir	emtricitabine	tenofovir disoproxil		paraesthesia	117,109	6.02223E-07	7.64788E-31	1.04708E-01	8.58489E-34	6.67291E-83	1.57302E-04	1.38198E-13	1.46568E-137	4.33749E-103	1.38353E-02	7.51808E-04	1.58027E-10	1.76261E-08	5.15026E-02	2.59992E-05	8.97888E-02	3.16386E-99	2.71457E-36	5.67936E-13	2.46313E-18	8.03783E-01	1.52555E-06	6.48111E-30	1.21712E-01	7.90539E-33	1.38257E-81	2.87432E-04	5.86223E-13	5.02839E-136	1.11395E-101	1.64144E-02	1.21282E-03	5.51838E-10	5.21494E-08	5.28249E-02	5.39175E-05	9.53562E-02	7.85318E-98	2.66060E-35	2.32145E-12	1.33534E-17	8.04918E-01	126	1,192	25	747	1,601	561	206	3,205	740	6	110	179	227	19	126	445	777	330	298	379	3	6.037	13.019	6.595	6.081	15.389	7.848	5.701	14.637	22.621	3.580	6.720	5.882	6.441	5.930	6.428	8.462	21.640	4.936	6.204	6.045	6.803	0.658	1.424	0.719	0.661	1.688	0.855	0.621	1.613	2.477	0.390	0.733	0.641	0.702	0.647	0.701	0.923	2.370	0.537	0.676	0.658	0.742	-0.603	0.506	-0.475	-0.592	0.747	-0.224	-0.685	0.675	1.303	-1.357	-0.448	-0.640	-0.509	-0.628	-0.512	-0.116	1.239	-0.893	-0.563	-0.601	-0.430	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
190																							c-reactive protein increased	25,244	1.79153E-19	0.00000E00	1.96741E-15	5.37941E-22	1.58470E-302	2.90836E-24	8.52114E-02	2.44871E-133	1.91039E-07	1.48249E-08	2.50874E-01	7.95818E-01	1.45523E-25	8.40626E-01	1.96659E-01	0.00000E00	1.21584E-01	2.39493E-04	5.04013E-02	2.23448E-01		1.02168E-18	0.00000E00	9.25941E-15	3.40755E-21	1.32440E-300	1.99668E-23	9.75644E-02	8.12033E-132	5.10510E-07	4.41298E-08	2.60807E-01	8.07013E-01	1.04381E-24	8.43314E-01	2.06562E-01	0.00000E00	1.27221E-01	4.24098E-04	5.35786E-02	2.33133E-01		111	1,326	38	109	929	39	86	39	27	18	39	62	173	5	47	1,121	84	176	76	110		5.318	14.482	10.024	0.887	8.930	0.546	2.380	0.178	0.825	10.740	2.383	2.037	4.909	1.561	2.398	21.317	2.340	2.633	1.582	1.754		2.699	7.679	5.078	0.447	4.653	0.275	1.205	0.089	0.417	5.438	1.206	1.031	2.494	0.790	1.214	11.242	1.184	1.335	0.800	0.887		1.428	2.873	2.343	-1.155	2.176	-1.857	0.268	-3.472	-1.260	2.442	0.270	0.044	1.313	-0.341	0.279	3.431	0.243	0.414	-0.321	-0.172		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		
191																							fall	248,055	6.00175E-55	1.05094E-221	8.78925E-23	1.07439E-102	5.86562E-16	5.20177E-101	2.07642E-01	0.00000E00	5.54421E-238	2.62485E-02	8.71142E-58	1.39539E-85	6.79814E-41	7.84333E-10	2.76429E-02	3.87219E-115	1.16296E-44	8.19612E-138	4.22387E-133	4.57614E-172	2.97045E-01	8.44514E-54	6.12344E-220	5.71106E-22	2.74221E-101	2.83063E-15	1.31148E-99	2.29590E-01	0.00000E00	3.45768E-236	2.84163E-02	1.28977E-56	2.98841E-84	7.38953E-40	2.59959E-09	2.97281E-02	1.10096E-113	1.35682E-43	2.82359E-136	1.39977E-131	2.00861E-170	2.98434E-01	136	3,250	171	1,425	2,389	679	668	13,550	1,613	20	80	186	1,058	20	338	1,819	1,093	515	296	389	5	6.516	35.495	45.107	11.601	22.964	9.498	18.488	61.882	49.308	11.933	4.887	6.112	30.022	6.242	17.242	34.590	30.441	7.703	6.162	6.204	11.338	0.335	1.839	2.324	0.595	1.184	0.488	0.952	3.313	2.549	0.614	0.251	0.314	1.548	0.321	0.888	1.787	1.570	0.395	0.317	0.318	0.584	-1.575	0.870	1.216	-0.743	0.242	-1.032	-0.071	1.672	1.344	-0.702	-1.990	-1.668	0.629	-1.637	-0.171	0.833	0.649	-1.334	-1.656	-1.646	-0.776	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
192	5				ribavirin										saquinavir			thalidomide	ritonavir			nitazoxanide	lung disorder	34,824	4.65176E-01	4.33024E-146	2.92976E-05	7.90242E-04	7.92120E-145	6.65907E-01	3.36424E-02	1.01614E-29	1.27300E-04	3.55740E-07	2.01987E-03	1.08848E-07	1.18963E-04	6.09245E-01	7.84038E-01	9.71496E-99	9.69383E-20	6.28265E-02	1.25133E-10	8.37406E-07		5.59540E-01	1.58413E-144	6.02568E-05	1.26794E-03	2.86195E-143	6.98811E-01	3.52329E-02	8.33099E-29	2.36519E-04	9.24849E-07	2.97447E-03	2.98175E-07	2.22185E-04	6.12936E-01	7.94459E-01	2.40060E-97	5.59375E-19	6.72745E-02	4.40753E-10	2.08933E-06		62	751	26	275	809	188	120	344	55	19	25	39	136	10	55	460	200	157	64	110		2.971	8.202	6.858	2.239	7.776	2.630	3.321	1.571	1.681	11.337	1.527	1.282	3.859	3.121	2.806	8.747	5.570	2.348	1.332	1.754		1.090	3.053	2.517	0.820	2.897	0.964	1.219	0.572	0.616	4.160	0.560	0.469	1.417	1.145	1.029	3.238	2.049	0.861	0.488	0.642		0.124	1.589	1.331	-0.284	1.512	-0.052	0.285	-0.795	-0.697	2.056	-0.836	-1.089	0.501	0.195	0.042	1.682	1.031	-0.215	-1.033	-0.636		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		
193																							fibrosis	3,446	1.40516E-01	1.84060E-19		1.77964E-06	1.56004E-14	1.20142E-03	1.04855E-01	5.62303E-08	1.00000E00	1.09967E-02	1.94733E-12	5.42744E-07	5.48725E-05	2.14478E-01	9.26328E-11	4.23137E-01	1.94337E-34	1.67449E-07	7.80753E-06	1.20068E-06		2.17979E-01	1.04918E-18		4.27147E-06	6.99151E-14	1.85685E-03	1.19232E-01	1.58677E-07	1.00000E00	1.34519E-02	7.70290E-12	1.38178E-06	1.08191E-04	2.17900E-01	3.28939E-10	4.35975E-01	1.82579E-33	4.49870E-07	1.73612E-05	2.94087E-06		9	81		64	77	35	15	22	8	3	26	26	24	2	26	17	68	44	32	40		0.431	0.885		0.521	0.740	0.490	0.415	0.100	0.245	1.790	1.588	0.854	0.681	0.624	1.326	0.323	1.894	0.658	0.666	0.638		1.600	3.334		1.949	2.784	1.823	1.541	0.368	0.906	6.640	5.925	3.183	2.535	2.315	4.946	1.199	7.142	2.458	2.483	2.381		0.677	1.713		0.950	1.456	0.860	0.622	-1.425	-0.142	2.730	2.558	1.663	1.336	1.210	2.298	0.261	2.812	1.287	1.304	1.242		NaN	NaN		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		
194	8				ribavirin							darunavir			saquinavir			thalidomide	ritonavir	emtricitabine	tenofovir disoproxil	nitazoxanide	body temperature increased	15,634	1.11260E-01	7.24631E-20	1.00000E00	4.38781E-14	2.21606E-80	5.79618E-16	1.04671E-08	2.85883E-17	1.07031E-22	1.27133E-03	4.30159E-02	1.44907E-04	5.93044E-01	2.99921E-01	4.39724E-04	6.17496E-33	1.84258E-03	1.33999E-01	6.54651E-08	5.64551E-09	4.17292E-01	1.79192E-01	4.20244E-19	1.00000E00	1.91797E-13	4.47931E-79	2.79848E-15	3.16184E-08	1.47236E-16	6.93194E-22	1.95486E-03	4.36757E-02	2.66588E-04	6.05293E-01	3.03722E-01	7.41558E-04	5.55232E-32	2.73710E-03	1.41871E-01	1.83537E-07	1.74367E-08	4.18717E-01	34	221	4	251	393	173	87	416	116	8	11	16	39	6	43	181	66	68	22	31	1	1.629	2.414	1.055	2.043	3.778	2.420	2.408	1.900	3.546	4.773	0.672	0.526	1.107	1.873	2.194	3.442	1.838	1.017	0.458	0.494	2.268	1.332	1.986	0.862	1.681	3.140	1.988	1.973	1.567	2.912	3.902	0.549	0.429	0.904	1.530	1.794	2.834	1.504	0.830	0.373	0.403	1.853	0.413	0.980	-0.214	0.740	1.626	0.984	0.976	0.634	1.535	1.964	-0.865	-1.219	-0.145	0.614	0.842	1.492	0.587	-0.267	-1.418	-1.308	0.890	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
195	2					methylprednisolone													ritonavir				dermatitis allergic	7,516	4.84861E-04	2.76200E-53	7.97753E-03	4.77950E-01	3.91002E-09	5.35366E-01	8.27631E-01	2.86186E-03	8.02583E-03		2.35049E-02	2.74777E-03	9.35223E-05	1.22690E-01	6.56051E-01	1.87459E-70	1.16894E-02	1.29410E-03	9.59698E-05	1.32067E-04		8.12323E-04	3.77309E-52	1.01450E-02	5.50316E-01	1.22471E-08	5.69082E-01	8.48182E-01	4.07420E-03	1.01994E-02		2.58898E-02	3.92498E-03	1.77862E-04	1.25185E-01	6.68371E-01	3.31176E-69	1.41913E-02	1.98697E-03	1.82157E-04	2.44754E-04		26	200	7	78	112	46	22	96	32		17	32	5	4	13	173	10	61	51	62		1.246	2.184	1.846	0.635	1.077	0.643	0.609	0.438	0.978		1.039	1.051	0.142	1.248	0.663	3.290	0.279	0.912	1.062	0.989		2.121	3.787	3.140	1.080	1.842	1.094	1.035	0.742	1.665		1.767	1.790	0.241	2.122	1.127	5.699	0.473	1.555	1.810	1.686		1.082	1.892	1.650	0.110	0.872	0.129	0.049	-0.424	0.733		0.820	0.838	-2.052	1.085	0.173	2.483	-1.079	0.633	0.852	0.749		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		
196	1																		ritonavir				haematocrit decreased	19,782	8.60030E-01	1.90302E-12	8.35962E-01	3.88266E-174	3.33338E-121	2.02012E-100	7.64325E-66	1.83062E-08	1.00000E00	1.69347E-02	9.42400E-04	1.04184E-02	0.00000E00	2.56899E-01	9.27409E-01	4.69742E-06	5.67694E-83	2.56448E-01	5.74907E-05	4.39351E-05		9.16769E-01	7.53064E-12	8.53818E-01	1.74116E-172	9.95661E-120	5.06490E-99	1.27199E-64	5.40711E-08	1.00000E00	1.95723E-02	1.48893E-03	1.28230E-02	0.00000E00	2.60575E-01	9.37300E-01	1.07537E-05	1.17670E-81	2.67901E-01	1.12936E-04	8.79039E-05		33	233	6	689	536	399	226	241	50	7	10	30	577	2	29	43	252	115	42	59		1.581	2.545	1.583	5.609	5.152	5.581	6.255	1.101	1.528	4.177	0.611	0.986	16.373	0.624	1.479	0.818	7.019	1.720	0.874	0.941		1.021	1.651	1.022	3.717	3.392	3.658	4.074	0.707	0.987	2.698	0.394	0.636	10.860	0.403	0.955	0.527	4.578	1.111	0.564	0.606		0.030	0.717	0.031	1.857	1.734	1.850	2.014	-0.493	-0.019	1.431	-1.342	-0.652	3.402	-1.311	-0.066	-0.921	2.180	0.152	-0.825	-0.719		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		
197	9				ribavirin		peginterferon alfa-2a	peginterferon alfa-2b		interferon beta-1b		darunavir			saquinavir				ritonavir	emtricitabine	tenofovir disoproxil		blood triglycerides increased	17,318	8.22295E-126	9.67574E-10	2.61355E-01	8.15196E-01	2.31522E-21	8.38327E-01	8.57006E-02	9.63642E-05	2.88243E-02		1.89123E-32	1.06767E-21	2.41919E-02	5.72814E-80	1.44837E-01	1.08214E-07	1.42691E-05	2.28509E-139	3.14516E-29	4.96881E-38	3.28341E-03	2.55292E-124	3.18143E-09	2.87661E-01	8.64682E-01	1.42953E-20	8.64743E-01	9.81146E-02	1.82853E-04	3.08521E-02		1.67684E-31	6.67871E-21	2.65437E-02	1.15033E-78	1.52870E-01	2.96520E-07	3.06902E-05	7.97742E-138	2.53920E-28	5.08486E-37	4.60187E-03	231	62	2	163	267	94	61	232	30		98	116	64	87	34	120	21	418	174	228	4	11.068	0.677	0.528	1.327	2.567	1.315	1.688	1.060	0.917		5.987	3.812	1.816	27.154	1.734	2.282	0.585	6.252	3.622	3.636	9.070	8.261	0.498	0.389	0.979	1.907	0.970	1.246	0.779	0.676		4.436	2.824	1.341	20.125	1.280	1.688	0.431	4.701	2.689	2.705	6.692	3.029	-1.002	-1.362	-0.031	0.921	-0.044	0.317	-0.356	-0.564		2.143	1.491	0.422	4.324	0.355	0.751	-1.213	2.205	1.418	1.424	2.742	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
198	2			chloroquine											saquinavir								rash papular	14,908	2.62496E-01	2.87518E-10	1.53318E-02	4.48376E-185	3.00896E-03	6.02552E-197	1.08102E-09	4.03249E-04	4.33672E-03	4.52647E-01	8.18089E-01	5.01275E-01	4.16207E-02	1.44985E-02	3.46529E-01	5.18256E-05	1.34394E-04	3.11090E-03	3.14783E-01	5.97494E-01		3.58694E-01	9.84633E-10	1.79653E-02	2.12190E-183	4.26551E-03	3.03065E-195	3.54318E-09	6.85167E-04	5.90817E-03	4.57604E-01	8.26715E-01	5.15694E-01	4.24092E-02	1.71047E-02	3.59163E-01	1.02579E-04	2.48703E-04	4.39446E-03	3.25832E-01	6.09203E-01		30	178	10	607	155	479	87	201	57	3	20	31	28	9	18	32	19	105	48	68		1.437	1.944	2.638	4.942	1.490	6.701	2.408	0.918	1.742	1.790	1.222	1.019	0.795	2.809	0.918	0.609	0.529	1.571	0.999	1.085		1.232	1.674	2.261	4.372	1.280	5.899	2.069	0.784	1.495	1.534	1.047	0.873	0.680	2.408	0.787	0.520	0.453	1.348	0.856	0.929		0.301	0.736	1.176	2.082	0.352	2.521	1.045	-0.346	0.578	0.617	0.066	-0.196	-0.555	1.267	-0.346	-0.939	-1.141	0.428	-0.224	-0.106		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		
199	5				ribavirin			peginterferon alfa-2b		interferon beta-1b		darunavir						thalidomide					hyperuricaemia	3,683	1.23233E-22	8.45132E-01	1.42052E-04	0.00000E00	1.48969E-64	1.79105E-28	0.00000E00	2.77725E-22	1.59862E-03		1.23161E-32	1.93281E-23	6.73443E-35	5.05621E-05	1.67363E-02	2.82545E-02	1.41736E-06	1.50143E-57	1.15378E-17	5.44937E-29		7.96675E-22	9.13153E-01	2.61734E-04	0.00000E00	2.43425E-63	1.40997E-27	0.00000E00	1.77577E-21	2.40647E-03		1.09650E-31	1.28758E-22	6.38863E-34	1.00246E-04	1.93691E-02	3.03057E-02	3.43900E-06	2.21568E-56	6.05532E-17	4.36398E-28		43	27	7	699	162	88	585	4	1		49	52	70	7	12	24	29	124	56	83		2.060	0.295	1.846	5.691	1.557	1.231	16.191	0.018	0.031		2.993	1.709	1.986	2.185	0.612	0.456	0.808	1.855	1.166	1.324		7.218	1.023	6.415	24.127	5.604	4.350	66.573	0.062	0.106		10.509	5.997	7.004	7.590	2.127	1.587	2.816	6.622	4.090	4.674		2.837	0.033	2.679	4.303	2.433	2.094	5.811	-3.980	-3.238		3.376	2.567	2.784	2.922	1.086	0.663	1.486	2.686	2.016	2.199		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		
200																							premature baby	21,620	0.00000E00	1.05309E-04	1.60955E-01	3.23069E-15	2.58991E-20	2.14825E-12	5.70692E-03	2.49847E-09	6.36879E-01		0.00000E00	0.00000E00	1.15676E-24	2.40262E-105	8.72516E-04	1.80664E-15		0.00000E00	0.00000E00	0.00000E00		0.00000E00	1.98370E-04	1.82551E-01	1.50353E-14	1.53371E-19	8.47134E-12	7.54082E-03	7.95432E-09	6.55437E-01		0.00000E00	0.00000E00	8.04608E-24	6.27755E-104	1.38752E-03	8.51566E-15		0.00000E00	0.00000E00	0.00000E00		805	205	10	105	311	52	40	262	51		463	714	1	113	54	25		1,690	839	1,117		38.570	2.239	2.638	0.855	2.989	0.727	1.107	1.197	1.559		28.285	23.461	0.028	35.268	2.755	0.475		25.279	17.466	17.816		23.632	1.326	1.559	0.503	1.778	0.428	0.653	0.703	0.921		17.056	14.301	0.017	20.943	1.629	0.280		16.118	10.696	11.045		4.510	0.404	0.640	-0.985	0.821	-1.218	-0.612	-0.500	-0.119		4.063	3.793	-5.898	4.381	0.703	-1.832		3.901	3.367	3.396		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN	NaN		
201	4				ribavirin													thalidomide	ritonavir		tenofovir disoproxil		bone pain	44,201	3.12124E-03	2.15158E-15	1.03100E-06	8.72257E-29	1.36280E-39	4.38587E-27	6.59026E-19	8.60584E-33	2.34701E-02	1.00000E00	1.35917E-09	3.55508E-02	1.23377E-198	1.32273E-01	6.94605E-08	9.38510E-02	2.24649E-95	1.72094E-07	7.17499E-03	2.75148E-01		4.40706E-03	1.01051E-14	2.54708E-06	6.94267E-28	1.44528E-38	3.31296E-26	3.66402E-18	7.69765E-32	2.58572E-02	1.00000E00	4.42070E-09	3.69943E-02	6.28831E-197	1.34910E-01	1.94245E-07	9.96005E-02	5.35651E-94	4.61897E-07	9.23149E-03	2.85880E-01		48	467	34	672	635	434	236	456	138	5	17	84	580	16	28	159	417	156	132	233		2.300	5.100	8.969	5.471	6.104	6.071	6.532	2.083	4.219	2.983	1.039	2.760	16.458	4.994	1.428	3.024	11.614	2.333	2.748	3.716		0.664	1.479	2.593	1.590	1.775	1.762	1.892	0.598	1.220	0.862	0.300	0.797	4.806	1.443	0.412	0.873	3.379	0.673	0.794	1.074		-0.589	0.560	1.374	0.661	0.819	0.811	0.917	-0.733	0.286	-0.214	-1.736	-0.326	2.250	0.529	-1.276	-0.195	1.747	-0.568	-0.332	0.103		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		
202	2											darunavir						thalidomide					cholestasis	12,973	5.46849E-56	1.37604E-04	6.47275E-13	3.00590E-01	1.07999E-160	5.55863E-01	5.62062E-01	6.24096E-58	5.13659E-10	9.33900E-02	1.24722E-41	9.28556E-121	3.95816E-04	1.74832E-06	1.02228E-13	1.30615E-01	1.14065E-03	1.88513E-151	7.31481E-108	8.58012E-148	7.47439E-02	7.85055E-55	2.54152E-04	2.63620E-12	3.67385E-01	4.41266E-159	5.89164E-01	5.88535E-01	9.28438E-57	1.73007E-09	9.59385E-02	1.37286E-40	2.75531E-119	6.73746E-04	4.19935E-06	4.37302E-13	1.37930E-01	1.77209E-03	7.16016E-150	1.96392E-106	3.16922E-146	7.53664E-02	128	58	25	136	484	67	40	32	4	4	97	234	16	15	61	42	18	378	270	362	2	6.133	0.633	6.595	1.107	4.652	0.937	1.107	0.146	0.122	2.387	5.926	7.689	0.454	4.682	3.112	0.799	0.501	5.654	5.621	5.774	4.535	6.089	0.622	6.504	1.091	4.720	0.922	1.090	0.142	0.120	2.350	5.871	7.692	0.446	4.614	3.074	0.786	0.493	5.705	5.631	5.820	4.466	2.594	-0.681	2.699	0.125	2.196	-0.116	0.124	-2.797	-3.054	1.233	2.545	2.921	-1.161	2.205	1.615	-0.347	-1.018	2.477	2.468	2.507	2.159	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
