		Cohort 1	Cohort 2	Cohort 3	Cohort 4	Cohort 5	Cohort 6	Cohort 7	Cohort 8	Cohort 9	Cohort 10	Cohort 11	Cohort 12	Cohort 13	Cohort 14	Cohort 15	Cohort 16	Cohort 17	Cohort 18	Cohort 19	Cohort 20	Cohort 21	Cohort 22	Cohort 23	Cohort 24	Cohort 25	Cohort 26	Cohort 27			Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	
677	22	blood and lymphatic system disorders	cardiac disorders		ear and labyrinth disorders	endocrine disorders	eye disorders	gastrointestinal disorders	general disorders and administration site conditions	hepatobiliary disorders	immune system disorders	infections and infestations	injury, poisoning and procedural complications	investigations	metabolism and nutrition disorders	musculoskeletal and connective tissue disorders	neoplasms benign, malignant and unspecified (incl cysts and polyps)	nervous system disorders		psychiatric disorders	renal and urinary disorders	reproductive system and breast disorders	respiratory, thoracic and mediastinal disorders	skin and subcutaneous tissue disorders			vascular disorders		clozapine	82,782	0.00000E00	2.37911E-41	3.84146E-25	5.51799E-157	1.23013E-47	0.00000E00	4.66028E-214	3.95459E-307	2.15788E-02	0.00000E00	1.28790E-232	0.00000E00	0.00000E00	5.44468E-18	0.00000E00	1.11815E-72	5.64013E-12	1.68278E-145	0.00000E00	1.46382E-05	1.34124E-161	3.66273E-72	0.00000E00	4.29912E-201	0.00000E00	0.00000E00	0.00000E00	0.00000E00	9.43838E-41	2.52991E-24	1.51351E-155	8.05424E-47	0.00000E00	4.03670E-213	7.75150E-306	2.93455E-02	0.00000E00	9.80052E-232	0.00000E00	0.00000E00	1.24379E-17	0.00000E00	7.02328E-72	1.45893E-11	1.46051E-144	0.00000E00	2.65250E-05	2.51719E-160	1.63796E-71	0.00000E00	1.12805E-199	0.00000E00	0.00000E00	0.00000E00	16,234	14,050	401	406	3,524	1,386	12,915	27,527	2,889	2,291	13,444	14,730	27,208	8,334	7,067	5,866	21,712	839	21,401	5,572	2,164	15,674	4,217	2,445	7,178	12,010	388	
678	14		cardiac disorders				eye disorders	gastrointestinal disorders	general disorders and administration site conditions		immune system disorders			investigations				nervous system disorders		psychiatric disorders	renal and urinary disorders	reproductive system and breast disorders	respiratory, thoracic and mediastinal disorders	skin and subcutaneous tissue disorders		surgical and medical procedures	vascular disorders		phentermine	7,390	8.14777E-13	9.47988E-24	1.14171E-04	3.10147E-08	1.55114E-33	1.87824E-23	4.86251E-43	1.50321E-10	2.68278E-80	1.05314E-05	2.20870E-04	5.49653E-02	8.08986E-17	2.81208E-26	8.97625E-11	2.98490E-09	1.94460E-76	1.77848E-11	1.82930E-215	2.66299E-11	4.50222E-20	8.66083E-08	2.96077E-02	1.75821E-16	3.80949E-05	9.56513E-28	8.50439E-03	1.66118E-12	3.02296E-23	2.73568E-04	1.03217E-07	8.01177E-33	8.72607E-23	2.00891E-42	4.65078E-10	1.38652E-79	2.04119E-05	3.59245E-04	8.29353E-02	1.99968E-16	7.31685E-26	2.37827E-10	7.20851E-09	1.03208E-75	4.05960E-11	1.59956E-214	6.02059E-11	1.93211E-19	1.72082E-07	4.48916E-02	7.34310E-16	1.00438E-04	3.03044E-27	1.19968E-02	300	1,450	89	168	452	552	1,951	3,192	591	600	811	1,966	1,285	957	1,272	301	2,577	252	2,137	679	499	1,399	1,228	208	322	1,916	217	
679	19	blood and lymphatic system disorders	cardiac disorders			endocrine disorders	eye disorders	gastrointestinal disorders	general disorders and administration site conditions	hepatobiliary disorders	immune system disorders	infections and infestations	injury, poisoning and procedural complications	investigations	metabolism and nutrition disorders	musculoskeletal and connective tissue disorders		nervous system disorders		psychiatric disorders	renal and urinary disorders		respiratory, thoracic and mediastinal disorders	skin and subcutaneous tissue disorders			vascular disorders		sargramostim	2,255	6.24249E-116	9.15034E-70	2.28799E-01	4.26082E-01	2.40516E-21	1.79016E-02	1.18991E-39	6.38210E-23	1.20528E-23	5.54544E-10	6.18537E-33	4.51374E-05	8.71870E-31	1.43714E-73	1.84796E-16	6.05947E-43	5.51194E-09	2.37909E-03	9.00146E-06	1.70241E-14	5.37681E-01	9.52794E-50	1.31846E-22	3.71789E-10	6.05063E-06	5.11987E-50	6.19259E-16	2.99577E-115	4.64899E-69	3.03340E-01	5.23854E-01	9.60278E-21	2.99265E-02	4.73632E-39	2.83578E-22	3.34987E-23	1.32479E-09	1.92599E-32	9.34792E-05	2.69115E-30	5.62882E-73	5.79014E-16	2.89892E-42	1.28906E-08	3.57941E-03	1.72654E-05	4.09616E-14	6.18437E-01	3.62014E-49	4.60998E-22	1.21612E-09	1.71822E-05	2.06816E-49	1.47772E-15	455	677	12	37	168	133	711	1,123	175	308	482	494	518	495	472	301	691	29	258	262	105	657	533	76	120	770	19	
680																													bromopride	655	1.68273E-15	7.71717E-21	6.51911E-01	1.91978E-04	5.11718E-09	5.59266E-07	3.28374E-24	2.06051E-15	1.76109E-14	1.50465E-06	3.14593E-46	2.10148E-01	4.06543E-18	1.71752E-25	1.34914E-18	4.40165E-15	1.28859E-23	1.80485E-01	4.44867E-12	2.30531E-14	1.26351E-01	2.10292E-44	3.82582E-09	1.06915E-01	3.67864E-03	1.15680E-28	5.21817E-01	3.64970E-15	2.33290E-20	7.31428E-01	4.63871E-04	1.33563E-08	1.42797E-06	1.07426E-23	7.66074E-15	4.02946E-14	3.07396E-06	1.10926E-45	2.78892E-01	1.03186E-17	4.41073E-25	4.45633E-18	1.29159E-14	4.22158E-23	2.18309E-01	1.06575E-11	5.53313E-14	1.78539E-01	7.59957E-44	9.34749E-09	1.53535E-01	7.58560E-03	3.71096E-28	5.73327E-01	95	195	6	23	53	62	242	360	65	102	222	182	176	150	182	91	283	9	164	104	37	259	161	15	37	260	26	
681	22	blood and lymphatic system disorders	cardiac disorders		ear and labyrinth disorders	endocrine disorders	eye disorders	gastrointestinal disorders	general disorders and administration site conditions		immune system disorders	infections and infestations	injury, poisoning and procedural complications	investigations	metabolism and nutrition disorders	musculoskeletal and connective tissue disorders	neoplasms benign, malignant and unspecified (incl cysts and polyps)	nervous system disorders	pregnancy, puerperium and perinatal conditions	psychiatric disorders	renal and urinary disorders	reproductive system and breast disorders	respiratory, thoracic and mediastinal disorders	skin and subcutaneous tissue disorders			vascular disorders		aprepitant	14,290	0.00000E00	4.19164E-44	8.86377E-01	3.43442E-04	7.64409E-10	2.63719E-08	0.00000E00	6.34953E-59	1.04929E-76	1.51834E-28	1.20999E-38	5.66631E-84	3.00118E-20	8.10651E-152	1.99075E-44	4.15657E-11	4.72282E-05	1.92708E-63	8.16436E-64	4.11315E-19	8.12755E-28	1.26513E-151	2.07199E-95	4.86132E-18	1.45331E-33	2.37282E-81	3.31790E-78	0.00000E00	1.71466E-43	9.41353E-01	8.05668E-04	2.09901E-09	7.28732E-08	0.00000E00	4.48961E-58	5.29571E-76	5.62320E-28	3.99269E-38	3.96254E-83	7.98557E-20	4.43685E-151	9.76087E-44	1.06707E-10	9.27362E-05	9.28029E-63	3.63908E-63	1.08630E-18	4.30615E-27	7.78071E-151	1.46607E-94	2.13368E-17	1.08508E-32	1.16367E-80	1.77641E-77	3,034	2,802	109	157	348	548	4,821	6,602	926	1,778	2,300	2,682	2,381	2,305	1,507	987	3,389	68	1,419	1,302	379	3,604	3,189	102	253	3,906	148	
682	21	blood and lymphatic system disorders	cardiac disorders			endocrine disorders	eye disorders	gastrointestinal disorders	general disorders and administration site conditions	hepatobiliary disorders	immune system disorders		injury, poisoning and procedural complications	investigations	metabolism and nutrition disorders	musculoskeletal and connective tissue disorders		nervous system disorders	pregnancy, puerperium and perinatal conditions	psychiatric disorders	renal and urinary disorders	reproductive system and breast disorders	respiratory, thoracic and mediastinal disorders	skin and subcutaneous tissue disorders	social circumstances		vascular disorders		thioridazine	1,610	6.73901E-18	4.11909E-42	1.53417E-04	1.84596E-09	3.26024E-56	6.78731E-14	4.13483E-08	1.08515E-11	2.62471E-10	5.53687E-01	8.20388E-01	4.63332E-11	5.53263E-52	1.67962E-66	8.18442E-10	3.97657E-03	1.34250E-111	1.24622E-01	5.21635E-177	1.10324E-07	5.68059E-05	2.20157E-06	3.72967E-01	5.96555E-38	2.74025E-01	2.00271E-19	5.98241E-07	1.52220E-17	1.64927E-41	3.62148E-04	6.59159E-09	2.34581E-55	2.38508E-13	9.14884E-08	3.49348E-11	5.35280E-10	6.14477E-01	8.53996E-01	1.26940E-10	2.07594E-51	6.32741E-66	2.10497E-09	6.56442E-03	8.52378E-111	1.54763E-01	4.07039E-176	2.19819E-07	1.28186E-04	4.09770E-06	4.45448E-01	3.96718E-37	3.68789E-01	5.52906E-19	1.06359E-06	187	461	28	57	200	149	409	771	105	147	202	531	459	382	324	64	827	44	711	173	106	340	239	110	47	486	23	
683	18	blood and lymphatic system disorders	cardiac disorders		ear and labyrinth disorders	endocrine disorders	eye disorders	gastrointestinal disorders	general disorders and administration site conditions	hepatobiliary disorders	immune system disorders	infections and infestations			metabolism and nutrition disorders	musculoskeletal and connective tissue disorders		nervous system disorders		psychiatric disorders	renal and urinary disorders		respiratory, thoracic and mediastinal disorders	skin and subcutaneous tissue disorders			vascular disorders		bendroflumethiazide	14,440	2.62150E-22	8.10569E-174	1.11922E-09	9.38070E-02	5.20736E-08	5.89854E-24	5.43278E-133	1.19855E-29	3.81781E-16	3.36546E-42	1.14854E-04	1.38015E-209	2.15113E-36	5.35712E-301	5.62686E-54	1.51883E-02	4.57796E-120	6.65511E-62	1.18374E-25	4.79028E-196	2.23000E-17	8.38749E-48	1.26044E-51	5.60917E-04	7.29769E-44	7.77622E-182	1.90896E-92	6.26427E-22	6.48241E-173	3.96717E-09	1.43470E-01	1.27739E-07	2.76839E-23	3.62463E-132	6.01606E-29	9.18640E-16	1.52168E-41	1.90762E-04	1.63220E-208	7.08774E-36	4.50637E-300	3.05488E-53	2.32183E-02	3.02539E-119	3.12723E-61	3.63560E-25	3.61561E-195	9.00446E-17	3.12035E-47	6.43771E-51	1.17949E-03	6.66573E-43	5.90916E-181	1.12272E-91	1,145	3,502	54	233	601	967	4,087	5,049	669	1,892	1,941	2,169	2,553	2,780	2,774	741	4,892	72	2,576	2,065	437	3,065	2,951	169	225	4,450	126	
684	21	blood and lymphatic system disorders	cardiac disorders		ear and labyrinth disorders	endocrine disorders	eye disorders	gastrointestinal disorders	general disorders and administration site conditions	hepatobiliary disorders	immune system disorders	infections and infestations	injury, poisoning and procedural complications	investigations	metabolism and nutrition disorders	musculoskeletal and connective tissue disorders		nervous system disorders		psychiatric disorders	renal and urinary disorders	reproductive system and breast disorders	respiratory, thoracic and mediastinal disorders	skin and subcutaneous tissue disorders			vascular disorders		propafenone	8,230	9.23759E-24	0.00000E00	4.43972E-02	9.27690E-14	6.66523E-01	1.17982E-12	3.86633E-47	1.25815E-04	2.98812E-05	1.55761E-13	3.15101E-01	3.12346E-01	4.11182E-138	2.68225E-42	3.80336E-08	3.87797E-01	6.52504E-97	1.97603E-51	3.62568E-25	8.53948E-13	6.76233E-14	4.52008E-75	3.97430E-03	5.68376E-14	8.09802E-07	2.18441E-261	3.05881E-02	2.25210E-23	0.00000E00	7.18750E-02	4.14967E-13	7.40552E-01	3.98334E-12	1.64414E-46	2.82969E-04	5.01187E-05	4.15552E-13	3.66308E-01	3.94522E-01	2.40359E-137	8.28169E-42	9.16612E-08	4.49644E-01	3.81206E-96	8.48016E-51	1.09991E-24	2.00191E-12	2.39968E-13	2.07023E-74	6.68264E-03	2.16755E-13	2.49995E-06	2.17028E-260	4.06851E-02	717	3,528	48	208	280	540	2,169	3,424	346	600	988	2,149	1,999	1,137	1,372	442	2,927	21	1,552	759	231	2,017	1,197	216	369	3,064	324	
685																													chlorphenamine, combinations	6,406	1.36450E-11	9.90899E-44	1.00000E00	6.02712E-23	1.31874E-03	2.17609E-18	2.03882E-09	1.01965E-40	6.79253E-13	1.36809E-16	4.72469E-27	3.19112E-03	1.45811E-13	3.84076E-29	9.29283E-01	1.55319E-04	1.65642E-55	4.02436E-25	3.86679E-169	6.28117E-10	3.93446E-01	1.57180E-152	7.44116E-01	1.27689E-77	8.64054E-01	4.24210E-25	2.34859E-09	2.67076E-11	4.02619E-43	1.00000E00	3.59897E-22	2.41905E-03	8.90808E-18	4.77080E-09	6.08451E-40	1.49660E-12	3.95018E-16	1.38581E-26	5.66304E-03	3.34481E-13	1.03105E-28	9.63820E-01	2.90699E-04	7.51871E-55	1.25985E-24	2.90302E-168	1.36208E-09	4.77033E-01	9.72593E-152	8.01417E-01	1.32863E-76	9.23464E-01	1.29973E-24	4.58497E-09	514	1,398	49	201	260	468	1,462	3,060	325	819	1,090	1,745	1,103	864	931	430	2,177	37	1,804	588	267	1,912	1,015	328	223	1,667	141	
686	15		cardiac disorders		ear and labyrinth disorders		eye disorders	gastrointestinal disorders	general disorders and administration site conditions	hepatobiliary disorders	immune system disorders	infections and infestations			metabolism and nutrition disorders	musculoskeletal and connective tissue disorders		nervous system disorders			renal and urinary disorders		respiratory, thoracic and mediastinal disorders	skin and subcutaneous tissue disorders			vascular disorders		glycine	5,307	5.96496E-260	1.05299E-13	1.07266E-05	2.24344E-03	1.20160E-05	1.01527E-02	9.24115E-40	2.37732E-02	0.00000E00	6.52703E-89	1.61152E-174	2.99932E-09	8.16567E-201	1.76368E-167	1.38338E-01	3.24139E-52	1.17436E-01	3.51539E-11	1.59448E-21	1.18857E-63	6.71799E-14	4.64393E-88	9.47934E-41	7.92297E-06	4.47215E-08	1.11897E-38	3.39302E-06	4.44143E-259	2.70219E-13	2.86300E-05	4.71349E-03	2.58681E-05	1.75806E-02	3.68317E-39	4.02531E-02	0.00000E00	4.41323E-88	1.02498E-173	7.61768E-09	6.16600E-200	1.01403E-166	1.88361E-01	1.69409E-51	1.59894E-01	7.95409E-11	4.60232E-21	5.18182E-63	2.38713E-13	2.30448E-87	4.41239E-40	1.96568E-05	1.49899E-07	4.08470E-38	5.88409E-06	1,054	1,011	16	51	236	215	1,449	2,017	1,401	987	1,418	1,174	1,595	1,158	731	583	1,287	52	544	730	130	1,458	1,206	43	260	1,494	126	
687																													aluminium chloride	325	4.15369E-27	9.02088E-07	2.82871E-04	7.38256E-10	7.96438E-03	3.88005E-19	3.98998E-21	2.04527E-07	4.31536E-19	8.45956E-23	3.32255E-09	1.95996E-10	3.20222E-08	1.35253E-10	2.06217E-18	1.07605E-09	1.99145E-08	8.49442E-01	9.70484E-25	3.96307E-02	1.55315E-11	5.38591E-15	8.29303E-17	1.56826E-03	3.10051E-02	4.62107E-15	6.68954E-02	1.06195E-26	1.85259E-06	6.45816E-04	2.70189E-09	1.35304E-02	1.63199E-18	1.23382E-20	5.54173E-07	1.10797E-18	2.78646E-22	6.71943E-09	5.21578E-10	6.37077E-08	2.63997E-10	6.78155E-18	2.64243E-09	4.57037E-08	8.80090E-01	2.92621E-24	5.43480E-02	4.99415E-11	1.32120E-14	2.57480E-16	3.10564E-03	5.43611E-02	1.16475E-14	8.56983E-02	79	84	10	23	20	60	139	175	50	94	79	136	83	68	110	48	128	6	123	33	45	112	112	13	19	129	5	
688																													levonorgestrel and ethinylestradiol	11,637	8.75378E-02	8.38763E-07	1.41961E-08	3.63969E-12	6.80156E-10	5.74094E-12	2.02633E-27	2.86281E-08	2.77312E-98	2.70184E-10	1.38758E-03	3.70897E-15	1.57020E-03	1.23748E-06	4.06666E-01	1.06503E-01	6.98295E-18	3.70801E-242	2.98962E-58	1.27814E-02	0.00000E00	8.32123E-01	1.76990E-49	2.99229E-32	5.66015E-02	1.33894E-122	5.62597E-193	1.09384E-01	1.72723E-06	4.69548E-08	1.49665E-11	1.87339E-09	1.89190E-11	6.92633E-27	8.10430E-08	1.60531E-97	6.55018E-10	2.12046E-03	1.17361E-14	2.44325E-03	2.13157E-06	4.81104E-01	1.42450E-01	2.08134E-17	4.46882E-241	1.29376E-57	1.85559E-02	0.00000E00	8.65861E-01	8.78490E-49	1.80584E-31	9.37948E-02	7.99716E-122	5.59952E-192	646	1,588	149	265	511	724	2,780	4,894	860	1,323	1,327	3,357	1,503	921	1,655	611	3,340	929	2,350	759	2,028	1,920	2,430	352	439	3,478	1,114	
689																													tetrazepam	1,948	1.00683E-85	4.49356E-13	2.49324E-26	5.25103E-27	9.49533E-01	2.25920E-09	1.36542E-07	4.68797E-03	1.35023E-67	2.06700E-31	3.60911E-09	8.33940E-18	1.49705E-16	4.53537E-21	6.29924E-22	5.11674E-05	5.35896E-30	3.96216E-03	3.51071E-32	1.31547E-21	9.70657E-02	1.14950E-10	1.94720E-26	1.64788E-05	2.15239E-02	5.03164E-23	1.30359E-18	4.06814E-85	1.13106E-12	1.72359E-25	3.58103E-26	9.93465E-01	6.64257E-09	2.94841E-07	8.88569E-03	6.44239E-67	8.09233E-31	7.28415E-09	2.85403E-17	3.67347E-16	1.09806E-20	2.24190E-21	9.85631E-05	1.88422E-29	5.86631E-03	1.17405E-31	3.67000E-21	1.40740E-01	2.50199E-10	7.36784E-26	4.00603E-05	3.91049E-02	1.47961E-22	3.31447E-18	368	418	72	101	65	155	481	709	243	355	331	670	405	310	442	152	718	62	485	259	101	433	488	55	49	587	10	
690	18	blood and lymphatic system disorders	cardiac disorders				eye disorders	gastrointestinal disorders	general disorders and administration site conditions		immune system disorders	infections and infestations	injury, poisoning and procedural complications	investigations	metabolism and nutrition disorders	musculoskeletal and connective tissue disorders		nervous system disorders		psychiatric disorders	renal and urinary disorders	reproductive system and breast disorders	respiratory, thoracic and mediastinal disorders	skin and subcutaneous tissue disorders			vascular disorders		flurazepam	4,268	2.94897E-06	4.76056E-30	3.36893E-01	3.43931E-12	6.84122E-18	1.31284E-31	1.71866E-02	6.05415E-04	1.60415E-12	6.02101E-04	6.28843E-04	8.82208E-150	9.50660E-72	1.20207E-85	2.56997E-31	3.17524E-01	0.00000E00	1.23523E-04	0.00000E00	1.31424E-25	7.92321E-02	2.67615E-28	5.45916E-03	1.99717E-77	7.10425E-02	1.26736E-06	6.37405E-17	4.85446E-06	1.65606E-29	4.22254E-01	1.41659E-11	2.48444E-17	7.21930E-31	2.61749E-02	1.27462E-03	3.50133E-12	1.02601E-03	9.86246E-04	8.66091E-149	4.11228E-71	4.95728E-85	1.06434E-30	3.78297E-01	0.00000E00	2.06256E-04	0.00000E00	3.92123E-25	1.17766E-01	8.17953E-28	9.08746E-03	2.06917E-76	1.14512E-01	2.46097E-06	1.54637E-16	328	933	27	123	253	387	907	1,797	233	345	603	1,881	1,034	809	901	254	2,317	58	2,274	494	164	988	604	261	169	1,011	60	
691	21	blood and lymphatic system disorders	cardiac disorders		ear and labyrinth disorders		eye disorders	gastrointestinal disorders	general disorders and administration site conditions	hepatobiliary disorders	immune system disorders	infections and infestations	injury, poisoning and procedural complications	investigations	metabolism and nutrition disorders	musculoskeletal and connective tissue disorders	neoplasms benign, malignant and unspecified (incl cysts and polyps)	nervous system disorders		psychiatric disorders	renal and urinary disorders	reproductive system and breast disorders	respiratory, thoracic and mediastinal disorders	skin and subcutaneous tissue disorders			vascular disorders		mexiletine	2,534	3.69628E-63	1.68672E-121	8.87375E-02	2.11390E-01	5.49049E-14	8.00319E-03	2.28557E-15	8.60297E-04	7.43002E-63	2.29811E-38	6.31316E-29	6.20267E-02	1.00568E-99	2.31664E-69	4.29595E-01	1.36515E-13	6.68040E-17	3.07860E-05	5.00413E-01	1.57229E-38	2.91182E-02	2.04112E-67	2.18320E-10	1.14475E-08	1.63937E-04	5.23706E-37	5.29683E-10	1.31025E-62	1.13563E-120	1.34925E-01	2.91025E-01	1.78873E-13	1.40887E-02	6.26118E-15	1.77979E-03	3.37276E-62	9.81861E-38	1.89840E-28	9.24514E-02	5.03338E-99	8.88545E-69	5.02380E-01	3.80812E-13	1.95513E-16	5.32800E-05	5.63747E-01	5.51340E-38	4.70874E-02	8.82834E-67	5.60885E-10	3.48477E-08	4.04215E-04	1.86734E-36	1.05982E-09	386	864	12	44	160	151	666	1,084	274	456	513	608	768	526	353	235	826	27	384	370	89	774	518	78	124	796	37	
692	19	blood and lymphatic system disorders	cardiac disorders	congenital, familial and genetic disorders	ear and labyrinth disorders		eye disorders	gastrointestinal disorders	general disorders and administration site conditions		immune system disorders	infections and infestations		investigations	metabolism and nutrition disorders	musculoskeletal and connective tissue disorders		nervous system disorders		psychiatric disorders	renal and urinary disorders	reproductive system and breast disorders	respiratory, thoracic and mediastinal disorders	skin and subcutaneous tissue disorders			vascular disorders		acebutolol	5,128	9.01962E-133	2.94796E-70	6.91492E-01	1.24994E-03	1.51898E-04	9.55531E-02	7.52623E-17	1.01676E-03	1.13744E-78	2.56881E-15	5.28639E-09	2.76706E-01	2.11714E-45	1.89151E-76	5.49568E-06	1.27197E-03	9.03853E-31	2.00901E-06	1.08114E-07	5.62111E-102	1.93024E-03	4.06451E-23	5.48540E-02	2.53058E-02	7.31807E-03	1.11751E-109	4.92567E-10	4.66984E-132	1.51046E-69	7.70401E-01	2.72714E-03	3.05957E-04	1.38406E-01	2.14663E-16	2.09090E-03	5.81405E-78	7.19852E-15	1.06405E-08	3.54239E-01	7.53312E-45	7.52792E-76	1.19433E-05	2.20901E-03	3.22595E-30	3.66219E-06	2.25245E-07	3.00719E-101	3.70345E-03	1.16260E-22	7.89563E-02	4.16415E-02	1.43341E-02	6.32983E-109	9.87254E-10	796	1,272	42	103	221	272	1,259	1,912	462	667	776	1,348	1,087	896	860	341	1,660	65	890	818	181	1,124	855	58	142	1,745	103	
693	19	blood and lymphatic system disorders	cardiac disorders		ear and labyrinth disorders			gastrointestinal disorders	general disorders and administration site conditions	hepatobiliary disorders	immune system disorders	infections and infestations	injury, poisoning and procedural complications	investigations	metabolism and nutrition disorders	musculoskeletal and connective tissue disorders	neoplasms benign, malignant and unspecified (incl cysts and polyps)	nervous system disorders		psychiatric disorders	renal and urinary disorders		respiratory, thoracic and mediastinal disorders	skin and subcutaneous tissue disorders			vascular disorders		clofarabine	5,105	0.00000E00	1.54839E-52	3.93174E-13	2.54885E-12	2.00277E-09	1.06192E-11	5.69475E-29	8.02216E-45	6.05668E-254	3.63142E-04	0.00000E00	2.02493E-07	5.19180E-144	9.46824E-254	9.58935E-47	6.75786E-142	1.55768E-02	2.94607E-33	1.72769E-37	5.65779E-217	1.27860E-21	5.68871E-210	3.79356E-05	1.91319E-10	2.54913E-07	2.84012E-81	6.01226E-70	0.00000E00	6.84326E-52	1.66706E-12	1.06209E-11	5.36798E-09	3.46633E-11	1.99578E-28	4.97888E-44	6.72003E-253	6.35337E-04	0.00000E00	4.76005E-07	3.13788E-143	7.07966E-253	4.87799E-46	6.11741E-141	2.42736E-02	1.04301E-32	6.07141E-37	4.50311E-216	5.72686E-21	4.29059E-209	7.53926E-05	6.35274E-10	8.13396E-07	1.38840E-80	3.03086E-69	2,462	1,196	93	22	98	148	1,340	2,514	758	567	2,508	1,148	1,411	1,304	405	785	1,211	12	446	1,061	99	1,757	910	28	247	1,637	5	
694																													lactic acid	734	1.44832E-26	3.54112E-14	5.25429E-01	3.60638E-11	8.36124E-14	3.83542E-07	8.05595E-16	4.61617E-03	7.88268E-20	7.88846E-08	2.27643E-27	7.71300E-03	2.03612E-25	4.77876E-40	9.37192E-04	2.86561E-28	2.44803E-05	4.20083E-02	8.70660E-05	2.95008E-20	8.06924E-07	4.74405E-17	7.64009E-16	3.34098E-03	1.00000E00	7.56655E-41	4.37148E-02	3.68652E-26	9.18868E-14	6.14612E-01	1.40869E-10	2.69785E-13	9.88456E-07	2.23500E-15	8.77073E-03	2.05597E-19	1.72006E-07	6.69684E-27	1.30309E-02	5.88300E-25	1.43508E-39	1.74576E-03	1.11642E-27	4.90084E-05	5.59950E-02	1.57641E-04	7.97886E-20	2.05982E-06	1.20671E-16	2.31445E-15	6.33185E-03	1.00000E00	2.82252E-40	5.69736E-02	126	192	7	38	68	68	238	328	80	117	200	220	211	191	139	125	236	8	147	127	63	213	201	22	25	312	36	
